year,garnizon,age,suicides,outcome
2000,Gdańsk,75-79,5,Attempted
2000,Katowice,75-79,6,Attempted
2000,Kielce,75-79,7,Attempted
2000,Olsztyn,75-79,5,Attempted
2000,Poznań,75-79,20,Attempted
2000,Szczecin,75-79,6,Attempted
2000,Warszawa,75-79,1,Attempted
2001,Wrocław,75-79,12,Attempted
2001,Bydgoszcz,75-79,7,Attempted
2001,Lublin,75-79,9,Attempted
2001,Gorzów Wlkp.,75-79,4,Attempted
2001,Łódź,75-79,13,Attempted
2001,Kraków,75-79,13,Attempted
2001,Radom,75-79,12,Attempted
2001,Opole,75-79,2,Attempted
2001,Rzeszów,75-79,4,Attempted
2001,Białystok,75-79,6,Attempted
2001,Gdańsk,75-79,7,Attempted
2001,Katowice,75-79,1,Attempted
2001,Kielce,75-79,2,Attempted
2001,Olsztyn,75-79,4,Attempted
2001,Poznań,75-79,15,Attempted
2001,Szczecin,75-79,5,Attempted
2001,Warszawa,75-79,2,Attempted
2002,Wrocław,75-79,10,Attempted
2002,Bydgoszcz,75-79,4,Attempted
2002,Lublin,75-79,5,Attempted
2002,Gorzów Wlkp.,75-79,1,Attempted
2002,Łódź,75-79,4,Attempted
2002,Kraków,75-79,21,Attempted
2002,Radom,75-79,14,Attempted
2002,Opole,75-79,2,Attempted
2002,Rzeszów,75-79,6,Attempted
2002,Białystok,75-79,5,Attempted
2002,Gdańsk,75-79,4,Attempted
2002,Katowice,75-79,11,Attempted
2002,Kielce,75-79,5,Attempted
2002,Olsztyn,75-79,5,Attempted
2002,Poznań,75-79,6,Attempted
2002,Szczecin,75-79,4,Attempted
2002,Warszawa,75-79,1,Attempted
2003,Wrocław,75-79,8,Attempted
2003,Bydgoszcz,75-79,4,Attempted
2003,Lublin,75-79,7,Attempted
2003,Gorzów Wlkp.,75-79,3,Attempted
2003,Łódź,75-79,10,Attempted
2003,Kraków,75-79,13,Attempted
2003,Radom,75-79,6,Attempted
2003,Opole,75-79,8,Attempted
2003,Rzeszów,75-79,6,Attempted
2003,Białystok,75-79,4,Attempted
2003,Gdańsk,75-79,9,Attempted
2003,Katowice,75-79,9,Attempted
2003,Kielce,75-79,3,Attempted
2003,Olsztyn,75-79,2,Attempted
2003,Poznań,75-79,12,Attempted
2003,Szczecin,75-79,5,Attempted
2003,Warszawa,75-79,5,Attempted
2004,Wrocław,75-79,14,Attempted
2004,Bydgoszcz,75-79,8,Attempted
2004,Lublin,75-79,10,Attempted
2004,Gorzów Wlkp.,75-79,3,Attempted
2004,Łódź,75-79,9,Attempted
2004,Kraków,75-79,12,Attempted
2004,Radom,75-79,5,Attempted
2004,Opole,75-79,4,Attempted
2004,Rzeszów,75-79,4,Attempted
2004,Białystok,75-79,3,Attempted
2004,Gdańsk,75-79,4,Attempted
2004,Katowice,75-79,19,Attempted
2004,Kielce,75-79,2,Attempted
2004,Olsztyn,75-79,4,Attempted
2004,Poznań,75-79,13,Attempted
2004,Szczecin,75-79,6,Attempted
2004,Warszawa,75-79,7,Attempted
2005,Wrocław,75-79,7,Attempted
2005,Bydgoszcz,75-79,6,Attempted
2005,Lublin,75-79,11,Attempted
2005,Gorzów Wlkp.,75-79,0,Attempted
2005,Łódź,75-79,17,Attempted
2005,Kraków,75-79,11,Attempted
2005,Radom,75-79,4,Attempted
2005,Opole,75-79,3,Attempted
2005,Rzeszów,75-79,5,Attempted
2005,Białystok,75-79,4,Attempted
2005,Gdańsk,75-79,11,Attempted
2005,Katowice,75-79,8,Attempted
2005,Kielce,75-79,6,Attempted
2005,Olsztyn,75-79,1,Attempted
2005,Poznań,75-79,9,Attempted
2005,Szczecin,75-79,7,Attempted
2005,Warszawa,75-79,7,Attempted
2006,Wrocław,75-79,12,Attempted
2006,Bydgoszcz,75-79,9,Attempted
2006,Lublin,75-79,10,Attempted
2006,Gorzów Wlkp.,75-79,6,Attempted
2006,Łódź,75-79,9,Attempted
2006,Kraków,75-79,11,Attempted
2006,Radom,75-79,8,Attempted
2006,Opole,75-79,7,Attempted
2006,Rzeszów,75-79,5,Attempted
2006,Białystok,75-79,4,Attempted
2006,Gdańsk,75-79,11,Attempted
2006,Katowice,75-79,10,Attempted
2006,Kielce,75-79,3,Attempted
2006,Olsztyn,75-79,3,Attempted
2006,Poznań,75-79,10,Attempted
2006,Szczecin,75-79,5,Attempted
2006,Warszawa,75-79,9,Attempted
2007,Wrocław,75-79,5,Attempted
2007,Bydgoszcz,75-79,8,Attempted
2007,Lublin,75-79,3,Attempted
2007,Gorzów Wlkp.,75-79,6,Attempted
2007,Łódź,75-79,12,Attempted
2007,Kraków,75-79,13,Attempted
2007,Radom,75-79,8,Attempted
2007,Opole,75-79,3,Attempted
2007,Rzeszów,75-79,2,Attempted
2007,Białystok,75-79,5,Attempted
2007,Gdańsk,75-79,8,Attempted
2007,Katowice,75-79,11,Attempted
2007,Kielce,75-79,2,Attempted
2007,Olsztyn,75-79,6,Attempted
2007,Poznań,75-79,9,Attempted
2007,Szczecin,75-79,5,Attempted
2007,Warszawa,75-79,4,Attempted
2008,Wrocław,75-79,5,Attempted
2008,Bydgoszcz,75-79,4,Attempted
2008,Lublin,75-79,9,Attempted
2008,Gorzów Wlkp.,75-79,3,Attempted
2008,Łódź,75-79,14,Attempted
2008,Kraków,75-79,9,Attempted
2008,Radom,75-79,15,Attempted
2008,Opole,75-79,2,Attempted
2008,Rzeszów,75-79,4,Attempted
2008,Białystok,75-79,9,Attempted
2008,Gdańsk,75-79,10,Attempted
2008,Katowice,75-79,11,Attempted
2008,Kielce,75-79,2,Attempted
2008,Olsztyn,75-79,7,Attempted
2008,Poznań,75-79,7,Attempted
2008,Szczecin,75-79,10,Attempted
2008,Warszawa,75-79,6,Attempted
2009,Wrocław,75-79,9,Attempted
2009,Bydgoszcz,75-79,5,Attempted
2009,Lublin,75-79,5,Attempted
2009,Gorzów Wlkp.,75-79,7,Attempted
2009,Łódź,75-79,8,Attempted
2009,Kraków,75-79,10,Attempted
2009,Radom,75-79,10,Attempted
2009,Opole,75-79,3,Attempted
2009,Rzeszów,75-79,5,Attempted
2009,Białystok,75-79,3,Attempted
2009,Gdańsk,75-79,4,Attempted
2009,Katowice,75-79,19,Attempted
2009,Kielce,75-79,3,Attempted
2009,Olsztyn,75-79,5,Attempted
2009,Poznań,75-79,9,Attempted
2009,Szczecin,75-79,5,Attempted
2009,Warszawa,75-79,10,Attempted
2010,Wrocław,75-79,9,Attempted
2010,Bydgoszcz,75-79,0,Attempted
2010,Lublin,75-79,14,Attempted
2010,Gorzów Wlkp.,75-79,5,Attempted
2010,Łódź,75-79,2,Attempted
2010,Kraków,75-79,14,Attempted
2010,Radom,75-79,8,Attempted
2010,Opole,75-79,2,Attempted
2010,Rzeszów,75-79,1,Attempted
2010,Białystok,75-79,4,Attempted
2010,Gdańsk,75-79,5,Attempted
2010,Katowice,75-79,13,Attempted
2010,Kielce,75-79,6,Attempted
2010,Olsztyn,75-79,10,Attempted
2010,Poznań,75-79,7,Attempted
2010,Szczecin,75-79,8,Attempted
2010,Warszawa,75-79,5,Attempted
2011,Wrocław,75-79,5,Attempted
2011,Bydgoszcz,75-79,10,Attempted
2011,Lublin,75-79,9,Attempted
2011,Gorzów Wlkp.,75-79,0,Attempted
2011,Łódź,75-79,14,Attempted
2011,Kraków,75-79,6,Attempted
2011,Radom,75-79,6,Attempted
2011,Opole,75-79,1,Attempted
2011,Rzeszów,75-79,4,Attempted
2011,Białystok,75-79,6,Attempted
2011,Gdańsk,75-79,9,Attempted
2011,Katowice,75-79,9,Attempted
2011,Kielce,75-79,2,Attempted
2011,Olsztyn,75-79,6,Attempted
2011,Poznań,75-79,9,Attempted
2011,Szczecin,75-79,4,Attempted
2011,Warszawa,75-79,6,Attempted
2012,Wrocław,75-79,4,Attempted
2012,Bydgoszcz,75-79,9,Attempted
2012,Lublin,75-79,8,Attempted
2012,Gorzów Wlkp.,75-79,4,Attempted
2012,Łódź,75-79,9,Attempted
2012,Kraków,75-79,11,Attempted
2012,Radom,75-79,9,Attempted
2012,Opole,75-79,7,Attempted
2012,Rzeszów,75-79,5,Attempted
2012,Białystok,75-79,2,Attempted
2012,Gdańsk,75-79,7,Attempted
2012,Katowice,75-79,16,Attempted
2012,Kielce,75-79,8,Attempted
2012,Olsztyn,75-79,8,Attempted
2012,Poznań,75-79,11,Attempted
2012,Szczecin,75-79,4,Attempted
2012,Warszawa,75-79,8,Attempted
1999,Wrocław,80-84,2,Attempted
1999,Bydgoszcz,80-84,2,Attempted
1999,Lublin,80-84,6,Attempted
1999,Gorzów Wlkp.,80-84,1,Attempted
1999,Łódź,80-84,5,Attempted
1999,Kraków,80-84,3,Attempted
1999,Radom,80-84,6,Attempted
1999,Opole,80-84,1,Attempted
1999,Rzeszów,80-84,0,Attempted
1999,Białystok,80-84,2,Attempted
1999,Gdańsk,80-84,4,Attempted
1999,Katowice,80-84,6,Attempted
1999,Kielce,80-84,4,Attempted
1999,Olsztyn,80-84,3,Attempted
1999,Poznań,80-84,6,Attempted
1999,Szczecin,80-84,3,Attempted
1999,Warszawa,80-84,2,Attempted
2000,Wrocław,80-84,5,Attempted
2000,Bydgoszcz,80-84,5,Attempted
2000,Lublin,80-84,2,Attempted
2000,Gorzów Wlkp.,80-84,0,Attempted
2000,Łódź,80-84,8,Attempted
2000,Kraków,80-84,6,Attempted
2000,Radom,80-84,5,Attempted
2000,Opole,80-84,1,Attempted
2000,Rzeszów,80-84,3,Attempted
2000,Białystok,80-84,1,Attempted
2000,Gdańsk,80-84,1,Attempted
2000,Katowice,80-84,6,Attempted
2000,Kielce,80-84,3,Attempted
2000,Olsztyn,80-84,4,Attempted
2000,Poznań,80-84,9,Attempted
2000,Szczecin,80-84,3,Attempted
2000,Warszawa,80-84,0,Attempted
2001,Wrocław,80-84,1,Attempted
2001,Bydgoszcz,80-84,2,Attempted
2001,Lublin,80-84,4,Attempted
2001,Gorzów Wlkp.,80-84,3,Attempted
2001,Łódź,80-84,2,Attempted
2001,Kraków,80-84,9,Attempted
2001,Radom,80-84,6,Attempted
2001,Opole,80-84,1,Attempted
2001,Rzeszów,80-84,4,Attempted
2001,Białystok,80-84,2,Attempted
2001,Gdańsk,80-84,2,Attempted
2001,Katowice,80-84,3,Attempted
2001,Kielce,80-84,2,Attempted
2001,Olsztyn,80-84,2,Attempted
2001,Poznań,80-84,6,Attempted
2001,Szczecin,80-84,2,Attempted
2001,Warszawa,80-84,2,Attempted
2002,Wrocław,80-84,4,Attempted
2002,Bydgoszcz,80-84,3,Attempted
2002,Lublin,80-84,3,Attempted
2002,Gorzów Wlkp.,80-84,2,Attempted
2002,Łódź,80-84,4,Attempted
2002,Kraków,80-84,8,Attempted
2002,Radom,80-84,6,Attempted
2002,Opole,80-84,1,Attempted
2002,Rzeszów,80-84,5,Attempted
2002,Białystok,80-84,4,Attempted
2002,Gdańsk,80-84,1,Attempted
2002,Katowice,80-84,5,Attempted
2002,Kielce,80-84,1,Attempted
2002,Olsztyn,80-84,1,Attempted
2002,Poznań,80-84,4,Attempted
2002,Szczecin,80-84,4,Attempted
2002,Warszawa,80-84,1,Attempted
2003,Wrocław,80-84,5,Attempted
2003,Bydgoszcz,80-84,2,Attempted
2003,Lublin,80-84,2,Attempted
2003,Gorzów Wlkp.,80-84,2,Attempted
2003,Łódź,80-84,6,Attempted
2003,Kraków,80-84,4,Attempted
2003,Radom,80-84,4,Attempted
2003,Opole,80-84,1,Attempted
2003,Rzeszów,80-84,7,Attempted
2003,Białystok,80-84,1,Attempted
2003,Gdańsk,80-84,2,Attempted
2003,Katowice,80-84,8,Attempted
2003,Kielce,80-84,3,Attempted
2003,Olsztyn,80-84,1,Attempted
2003,Poznań,80-84,2,Attempted
2003,Szczecin,80-84,4,Attempted
2003,Warszawa,80-84,2,Attempted
2004,Wrocław,80-84,5,Attempted
2004,Bydgoszcz,80-84,4,Attempted
2004,Lublin,80-84,7,Attempted
2004,Gorzów Wlkp.,80-84,3,Attempted
2004,Łódź,80-84,4,Attempted
2004,Kraków,80-84,5,Attempted
2004,Radom,80-84,4,Attempted
2004,Opole,80-84,0,Attempted
2004,Rzeszów,80-84,3,Attempted
2004,Białystok,80-84,3,Attempted
2004,Gdańsk,80-84,2,Attempted
2004,Katowice,80-84,3,Attempted
2004,Kielce,80-84,4,Attempted
2004,Olsztyn,80-84,3,Attempted
2004,Poznań,80-84,7,Attempted
2004,Szczecin,80-84,2,Attempted
2004,Warszawa,80-84,8,Attempted
2005,Wrocław,80-84,8,Attempted
2005,Bydgoszcz,80-84,1,Attempted
2005,Lublin,80-84,2,Attempted
2005,Gorzów Wlkp.,80-84,6,Attempted
2005,Łódź,80-84,2,Attempted
2005,Kraków,80-84,7,Attempted
2005,Radom,80-84,9,Attempted
2005,Opole,80-84,2,Attempted
2005,Rzeszów,80-84,6,Attempted
2005,Białystok,80-84,3,Attempted
2005,Gdańsk,80-84,6,Attempted
2005,Katowice,80-84,7,Attempted
2005,Kielce,80-84,2,Attempted
2005,Olsztyn,80-84,3,Attempted
2005,Poznań,80-84,5,Attempted
2005,Szczecin,80-84,2,Attempted
2005,Warszawa,80-84,4,Attempted
2006,Wrocław,80-84,9,Attempted
2006,Bydgoszcz,80-84,3,Attempted
2006,Lublin,80-84,5,Attempted
2006,Gorzów Wlkp.,80-84,3,Attempted
2006,Łódź,80-84,10,Attempted
2006,Kraków,80-84,9,Attempted
2006,Radom,80-84,5,Attempted
2006,Opole,80-84,0,Attempted
2006,Rzeszów,80-84,1,Attempted
2006,Białystok,80-84,6,Attempted
2006,Gdańsk,80-84,1,Attempted
2006,Katowice,80-84,10,Attempted
2006,Kielce,80-84,8,Attempted
2006,Olsztyn,80-84,1,Attempted
2006,Poznań,80-84,10,Attempted
2006,Szczecin,80-84,2,Attempted
2006,Warszawa,80-84,6,Attempted
2007,Wrocław,80-84,3,Attempted
2007,Bydgoszcz,80-84,4,Attempted
2007,Lublin,80-84,8,Attempted
2007,Gorzów Wlkp.,80-84,3,Attempted
2007,Łódź,80-84,7,Attempted
2007,Kraków,80-84,5,Attempted
2007,Radom,80-84,3,Attempted
2007,Opole,80-84,1,Attempted
2007,Rzeszów,80-84,2,Attempted
2007,Białystok,80-84,1,Attempted
2007,Gdańsk,80-84,3,Attempted
2007,Katowice,80-84,8,Attempted
2007,Kielce,80-84,1,Attempted
2007,Olsztyn,80-84,2,Attempted
2007,Poznań,80-84,8,Attempted
2007,Szczecin,80-84,7,Attempted
2007,Warszawa,80-84,2,Attempted
2008,Wrocław,80-84,4,Attempted
2008,Bydgoszcz,80-84,9,Attempted
2008,Lublin,80-84,6,Attempted
2008,Gorzów Wlkp.,80-84,4,Attempted
2008,Łódź,80-84,4,Attempted
2008,Kraków,80-84,6,Attempted
2008,Radom,80-84,13,Attempted
2008,Opole,80-84,4,Attempted
2008,Rzeszów,80-84,4,Attempted
2008,Białystok,80-84,5,Attempted
2008,Gdańsk,80-84,6,Attempted
2008,Katowice,80-84,2,Attempted
2008,Kielce,80-84,2,Attempted
2008,Olsztyn,80-84,1,Attempted
2008,Poznań,80-84,9,Attempted
2008,Szczecin,80-84,5,Attempted
2008,Warszawa,80-84,9,Attempted
2009,Wrocław,80-84,5,Attempted
2009,Bydgoszcz,80-84,5,Attempted
2009,Lublin,80-84,5,Attempted
2009,Gorzów Wlkp.,80-84,6,Attempted
2009,Łódź,80-84,8,Attempted
2009,Kraków,80-84,13,Attempted
2009,Radom,80-84,7,Attempted
2009,Opole,80-84,3,Attempted
2009,Rzeszów,80-84,0,Attempted
2009,Białystok,80-84,2,Attempted
2009,Gdańsk,80-84,4,Attempted
2009,Katowice,80-84,6,Attempted
2009,Kielce,80-84,4,Attempted
2009,Olsztyn,80-84,5,Attempted
2009,Poznań,80-84,2,Attempted
2009,Szczecin,80-84,4,Attempted
2009,Warszawa,80-84,6,Attempted
2010,Wrocław,80-84,4,Attempted
2010,Bydgoszcz,80-84,5,Attempted
2010,Lublin,80-84,4,Attempted
2010,Gorzów Wlkp.,80-84,2,Attempted
2010,Łódź,80-84,15,Attempted
2010,Kraków,80-84,13,Attempted
2010,Radom,80-84,8,Attempted
2010,Opole,80-84,2,Attempted
2010,Rzeszów,80-84,6,Attempted
2010,Białystok,80-84,6,Attempted
2010,Gdańsk,80-84,2,Attempted
2010,Katowice,80-84,4,Attempted
2010,Kielce,80-84,0,Attempted
2010,Olsztyn,80-84,4,Attempted
2010,Poznań,80-84,3,Attempted
2010,Szczecin,80-84,3,Attempted
2010,Warszawa,80-84,8,Attempted
2011,Wrocław,80-84,3,Attempted
2011,Bydgoszcz,80-84,7,Attempted
2011,Lublin,80-84,2,Attempted
2011,Gorzów Wlkp.,80-84,1,Attempted
2011,Łódź,80-84,10,Attempted
2011,Kraków,80-84,9,Attempted
2011,Radom,80-84,1,Attempted
2011,Opole,80-84,3,Attempted
2011,Rzeszów,80-84,2,Attempted
2011,Białystok,80-84,5,Attempted
2011,Gdańsk,80-84,3,Attempted
2011,Katowice,80-84,9,Attempted
2011,Kielce,80-84,2,Attempted
2011,Olsztyn,80-84,4,Attempted
2011,Poznań,80-84,4,Attempted
2011,Szczecin,80-84,4,Attempted
2011,Warszawa,80-84,2,Attempted
2012,Wrocław,80-84,7,Attempted
2012,Bydgoszcz,80-84,3,Attempted
2012,Lublin,80-84,8,Attempted
2012,Gorzów Wlkp.,80-84,6,Attempted
2012,Łódź,80-84,6,Attempted
2012,Kraków,80-84,10,Attempted
2012,Radom,80-84,2,Attempted
2012,Opole,80-84,2,Attempted
2012,Rzeszów,80-84,2,Attempted
2012,Białystok,80-84,4,Attempted
2012,Gdańsk,80-84,4,Attempted
2012,Katowice,80-84,11,Attempted
2012,Kielce,80-84,7,Attempted
2012,Olsztyn,80-84,5,Attempted
2012,Poznań,80-84,8,Attempted
2012,Szczecin,80-84,1,Attempted
2012,Warszawa,80-84,7,Attempted
1999,Wrocław,85+,1,Attempted
1999,Bydgoszcz,85+,0,Attempted
1999,Lublin,85+,6,Attempted
1999,Gorzów Wlkp.,85+,0,Attempted
1999,Łódź,85+,3,Attempted
1999,Kraków,85+,2,Attempted
1999,Radom,85+,3,Attempted
1999,Opole,85+,3,Attempted
1999,Rzeszów,85+,1,Attempted
1999,Białystok,85+,3,Attempted
1999,Gdańsk,85+,3,Attempted
1999,Katowice,85+,7,Attempted
1999,Kielce,85+,0,Attempted
1999,Olsztyn,85+,0,Attempted
1999,Poznań,85+,4,Attempted
1999,Szczecin,85+,1,Attempted
1999,Warszawa,85+,0,Attempted
2000,Wrocław,85+,7,Attempted
2000,Bydgoszcz,85+,3,Attempted
2000,Lublin,85+,1,Attempted
2000,Gorzów Wlkp.,85+,1,Attempted
2000,Łódź,85+,5,Attempted
2000,Kraków,85+,5,Attempted
2000,Radom,85+,5,Attempted
2000,Opole,85+,0,Attempted
2000,Rzeszów,85+,4,Attempted
2000,Białystok,85+,3,Attempted
2000,Gdańsk,85+,4,Attempted
2000,Katowice,85+,6,Attempted
2000,Kielce,85+,0,Attempted
2000,Olsztyn,85+,3,Attempted
2000,Poznań,85+,6,Attempted
2000,Szczecin,85+,2,Attempted
2000,Warszawa,85+,5,Attempted
2001,Wrocław,85+,4,Attempted
2001,Bydgoszcz,85+,3,Attempted
2001,Lublin,85+,1,Attempted
2001,Gorzów Wlkp.,85+,1,Attempted
2001,Łódź,85+,2,Attempted
2001,Kraków,85+,3,Attempted
2001,Radom,85+,2,Attempted
2001,Opole,85+,3,Attempted
2001,Rzeszów,85+,3,Attempted
2001,Białystok,85+,2,Attempted
2001,Gdańsk,85+,1,Attempted
2001,Katowice,85+,2,Attempted
2001,Kielce,85+,1,Attempted
2001,Olsztyn,85+,1,Attempted
2001,Poznań,85+,3,Attempted
2001,Szczecin,85+,3,Attempted
2001,Warszawa,85+,0,Attempted
2002,Wrocław,85+,6,Attempted
2002,Bydgoszcz,85+,4,Attempted
2002,Lublin,85+,5,Attempted
2002,Gorzów Wlkp.,85+,4,Attempted
2002,Łódź,85+,4,Attempted
2002,Kraków,85+,7,Attempted
2002,Radom,85+,4,Attempted
2002,Opole,85+,2,Attempted
2002,Rzeszów,85+,2,Attempted
2002,Białystok,85+,4,Attempted
2002,Gdańsk,85+,2,Attempted
2002,Katowice,85+,7,Attempted
2002,Kielce,85+,1,Attempted
2002,Olsztyn,85+,2,Attempted
2002,Poznań,85+,6,Attempted
2002,Szczecin,85+,3,Attempted
2002,Warszawa,85+,1,Attempted
2003,Wrocław,85+,3,Attempted
2003,Bydgoszcz,85+,3,Attempted
2003,Lublin,85+,5,Attempted
2003,Gorzów Wlkp.,85+,2,Attempted
2003,Łódź,85+,4,Attempted
2003,Kraków,85+,5,Attempted
2003,Radom,85+,4,Attempted
2003,Opole,85+,2,Attempted
2003,Rzeszów,85+,1,Attempted
2003,Białystok,85+,3,Attempted
2003,Gdańsk,85+,4,Attempted
2003,Katowice,85+,4,Attempted
2003,Kielce,85+,1,Attempted
2003,Olsztyn,85+,1,Attempted
2003,Poznań,85+,1,Attempted
2003,Szczecin,85+,4,Attempted
2003,Warszawa,85+,5,Attempted
2004,Wrocław,85+,2,Attempted
2004,Bydgoszcz,85+,3,Attempted
2004,Lublin,85+,6,Attempted
2004,Gorzów Wlkp.,85+,1,Attempted
2004,Łódź,85+,3,Attempted
2004,Kraków,85+,4,Attempted
2004,Radom,85+,2,Attempted
2004,Opole,85+,0,Attempted
2004,Rzeszów,85+,0,Attempted
2004,Białystok,85+,4,Attempted
2004,Gdańsk,85+,0,Attempted
2004,Katowice,85+,4,Attempted
2004,Kielce,85+,1,Attempted
2004,Olsztyn,85+,1,Attempted
2004,Poznań,85+,6,Attempted
2004,Szczecin,85+,0,Attempted
2004,Warszawa,85+,3,Attempted
2005,Wrocław,85+,4,Attempted
2005,Bydgoszcz,85+,2,Attempted
2005,Lublin,85+,3,Attempted
2005,Gorzów Wlkp.,85+,2,Attempted
2005,Łódź,85+,1,Attempted
2005,Kraków,85+,2,Attempted
2005,Radom,85+,1,Attempted
2005,Opole,85+,1,Attempted
2005,Rzeszów,85+,0,Attempted
2005,Białystok,85+,2,Attempted
2005,Gdańsk,85+,3,Attempted
2005,Katowice,85+,5,Attempted
2005,Kielce,85+,0,Attempted
2005,Olsztyn,85+,1,Attempted
2005,Poznań,85+,6,Attempted
2005,Szczecin,85+,1,Attempted
2005,Warszawa,85+,5,Attempted
2006,Wrocław,85+,3,Attempted
2006,Bydgoszcz,85+,3,Attempted
2006,Lublin,85+,4,Attempted
2006,Gorzów Wlkp.,85+,1,Attempted
2006,Łódź,85+,6,Attempted
2006,Kraków,85+,1,Attempted
2006,Radom,85+,3,Attempted
2006,Opole,85+,1,Attempted
2006,Rzeszów,85+,1,Attempted
2006,Białystok,85+,1,Attempted
2006,Gdańsk,85+,2,Attempted
2006,Katowice,85+,1,Attempted
2006,Kielce,85+,3,Attempted
2006,Olsztyn,85+,2,Attempted
2006,Poznań,85+,0,Attempted
2006,Szczecin,85+,0,Attempted
2006,Warszawa,85+,4,Attempted
2007,Wrocław,85+,5,Attempted
2007,Bydgoszcz,85+,6,Attempted
2007,Lublin,85+,3,Attempted
2007,Gorzów Wlkp.,85+,0,Attempted
2007,Łódź,85+,7,Attempted
2007,Kraków,85+,2,Attempted
2007,Radom,85+,5,Attempted
2007,Opole,85+,2,Attempted
2007,Rzeszów,85+,0,Attempted
2007,Białystok,85+,2,Attempted
2007,Gdańsk,85+,1,Attempted
2007,Katowice,85+,7,Attempted
2007,Kielce,85+,1,Attempted
2007,Olsztyn,85+,1,Attempted
2007,Poznań,85+,5,Attempted
2007,Szczecin,85+,2,Attempted
2007,Warszawa,85+,3,Attempted
2008,Wrocław,85+,6,Attempted
2008,Bydgoszcz,85+,1,Attempted
2008,Lublin,85+,3,Attempted
2008,Gorzów Wlkp.,85+,2,Attempted
2008,Łódź,85+,2,Attempted
2008,Kraków,85+,3,Attempted
2008,Radom,85+,9,Attempted
2008,Opole,85+,3,Attempted
2008,Rzeszów,85+,2,Attempted
2008,Białystok,85+,4,Attempted
2008,Gdańsk,85+,3,Attempted
2008,Katowice,85+,1,Attempted
2008,Kielce,85+,1,Attempted
2008,Olsztyn,85+,1,Attempted
2008,Poznań,85+,4,Attempted
2008,Szczecin,85+,2,Attempted
2008,Warszawa,85+,3,Attempted
2009,Wrocław,85+,6,Attempted
2009,Bydgoszcz,85+,4,Attempted
2009,Lublin,85+,4,Attempted
2009,Gorzów Wlkp.,85+,2,Attempted
2009,Łódź,85+,8,Attempted
2009,Kraków,85+,4,Attempted
2009,Radom,85+,2,Attempted
2009,Opole,85+,0,Attempted
2009,Rzeszów,85+,3,Attempted
2009,Białystok,85+,4,Attempted
2009,Gdańsk,85+,3,Attempted
2009,Katowice,85+,5,Attempted
2009,Kielce,85+,1,Attempted
2009,Olsztyn,85+,4,Attempted
2009,Poznań,85+,5,Attempted
2009,Szczecin,85+,2,Attempted
2009,Warszawa,85+,3,Attempted
2010,Wrocław,85+,2,Attempted
2010,Bydgoszcz,85+,8,Attempted
2010,Lublin,85+,3,Attempted
2010,Gorzów Wlkp.,85+,2,Attempted
2010,Łódź,85+,11,Attempted
2010,Kraków,85+,8,Attempted
2010,Radom,85+,2,Attempted
2010,Opole,85+,1,Attempted
2010,Rzeszów,85+,1,Attempted
2010,Białystok,85+,2,Attempted
2010,Gdańsk,85+,4,Attempted
2010,Katowice,85+,1,Attempted
2010,Kielce,85+,4,Attempted
2010,Olsztyn,85+,4,Attempted
2010,Poznań,85+,4,Attempted
2010,Szczecin,85+,0,Attempted
2010,Warszawa,85+,0,Attempted
2011,Wrocław,85+,5,Attempted
2011,Bydgoszcz,85+,3,Attempted
2011,Lublin,85+,0,Attempted
2011,Gorzów Wlkp.,85+,3,Attempted
2011,Łódź,85+,6,Attempted
2011,Kraków,85+,1,Attempted
2011,Radom,85+,5,Attempted
2011,Opole,85+,1,Attempted
2011,Rzeszów,85+,1,Attempted
2011,Białystok,85+,2,Attempted
2011,Gdańsk,85+,3,Attempted
2011,Katowice,85+,4,Attempted
2011,Kielce,85+,3,Attempted
2011,Olsztyn,85+,2,Attempted
2011,Poznań,85+,5,Attempted
2011,Szczecin,85+,4,Attempted
2011,Warszawa,85+,5,Attempted
2012,Wrocław,85+,7,Attempted
2012,Bydgoszcz,85+,3,Attempted
2012,Lublin,85+,2,Attempted
2012,Gorzów Wlkp.,85+,2,Attempted
2012,Łódź,85+,11,Attempted
2012,Kraków,85+,3,Attempted
2012,Radom,85+,7,Attempted
2012,Opole,85+,1,Attempted
2012,Rzeszów,85+,3,Attempted
2012,Białystok,85+,5,Attempted
2012,Gdańsk,85+,2,Attempted
2012,Katowice,85+,12,Attempted
2012,Kielce,85+,8,Attempted
2012,Olsztyn,85+,2,Attempted
2012,Poznań,85+,3,Attempted
2012,Szczecin,85+,3,Attempted
2012,Warszawa,85+,5,Attempted
1999,Wrocław,undetermined,1,Attempted
1999,Bydgoszcz,undetermined,0,Attempted
1999,Lublin,undetermined,2,Attempted
1999,Gorzów Wlkp.,undetermined,0,Attempted
1999,Łódź,undetermined,18,Attempted
1999,Kraków,undetermined,0,Attempted
1999,Radom,undetermined,2,Attempted
1999,Opole,undetermined,0,Attempted
1999,Rzeszów,undetermined,0,Attempted
1999,Białystok,undetermined,2,Attempted
1999,Gdańsk,undetermined,0,Attempted
1999,Katowice,undetermined,3,Attempted
1999,Kielce,undetermined,0,Attempted
1999,Olsztyn,undetermined,1,Attempted
1999,Poznań,undetermined,3,Attempted
1999,Szczecin,undetermined,2,Attempted
1999,Warszawa,undetermined,1,Attempted
2000,Wrocław,undetermined,3,Attempted
2000,Bydgoszcz,undetermined,0,Attempted
2000,Lublin,undetermined,2,Attempted
