Year,Garnizon,Total,Age,Suicides,Result
2010,KWP Olsztyn,373,70-74,5,Attempted
2010,KWP Poznań,374,70-74,10,Attempted
2010,KWP Szczecin,206,70-74,8,Attempted
2010,KSP Warszawa,235,70-74,5,Attempted
2010,Polska,5456,70-74,147,Attempted
2011,KWP Wrocław,241,70-74,7,Attempted
2011,KWP Bydgoszcz,330,70-74,8,Attempted
2011,KWP Lublin,313,70-74,6,Attempted
2011,KWP Gorzów Wielk.,214,70-74,2,Attempted
2011,KWP Łódź,436,70-74,23,Attempted
2011,KWP Kraków,439,70-74,18,Attempted
2011,KWP Radom,356,70-74,16,Attempted
2011,KWP Opole,141,70-74,8,Attempted
2011,KWP Rzeszów,197,70-74,4,Attempted
2011,KWP Białystok,220,70-74,3,Attempted
2011,KWP Gdańsk,260,70-74,4,Attempted
2011,KWP Katowice,695,70-74,19,Attempted
2011,KWP Kielce,172,70-74,6,Attempted
2011,KWP Olsztyn,336,70-74,3,Attempted
2011,KWP Poznań,326,70-74,7,Attempted
2011,KWP Szczecin,245,70-74,4,Attempted
2011,KSP Warszawa,203,70-74,5,Attempted
2011,Polska,5124,70-74,143,Attempted
2012,KWP Wrocław,262,70-74,5,Attempted
2012,KWP Bydgoszcz,348,70-74,8,Attempted
2012,KWP Lublin,302,70-74,10,Attempted
2012,KWP Gorzów Wielk.,248,70-74,6,Attempted
2012,KWP Łódź,511,70-74,10,Attempted
2012,KWP Kraków,468,70-74,16,Attempted
2012,KWP Radom,350,70-74,7,Attempted
2012,KWP Opole,148,70-74,3,Attempted
2012,KWP Rzeszów,233,70-74,6,Attempted
2012,KWP Białystok,232,70-74,5,Attempted
2012,KWP Gdańsk,247,70-74,4,Attempted
2012,KWP Katowice,612,70-74,19,Attempted
2012,KWP Kielce,576,70-74,15,Attempted
2012,KWP Olsztyn,346,70-74,4,Attempted
2012,KWP Poznań,294,70-74,5,Attempted
2012,KWP Szczecin,229,70-74,4,Attempted
2012,KSP Warszawa,385,70-74,10,Attempted
2012,Polska,5791,70-74,137,Attempted
1999,KWP Wrocław,378,75-79,11,Attempted
1999,KWP Bydgoszcz,263,75-79,2,Attempted
1999,KWP Lublin,283,75-79,9,Attempted
1999,KWP Gorzów Wielk.,194,75-79,2,Attempted
1999,KWP Łódź,410,75-79,7,Attempted
1999,KWP Kraków,302,75-79,4,Attempted
1999,KWP Radom,403,75-79,7,Attempted
1999,KWP Opole,189,75-79,1,Attempted
1999,KWP Rzeszów,205,75-79,3,Attempted
1999,KWP Białystok,216,75-79,4,Attempted
1999,KWP Gdańsk,325,75-79,6,Attempted
1999,KWP Katowice,543,75-79,14,Attempted
1999,KWP Kielce,199,75-79,4,Attempted
1999,KWP Olsztyn,201,75-79,3,Attempted
1999,KWP Poznań,644,75-79,12,Attempted
1999,KWP Szczecin,313,75-79,6,Attempted
1999,KSP Warszawa,114,75-79,2,Attempted
1999,Polska,5182,75-79,97,Attempted
2000,KWP Wrocław,431,75-79,9,Attempted
2000,KWP Bydgoszcz,262,75-79,9,Attempted
2000,KWP Lublin,288,75-79,14,Attempted
2000,KWP Gorzów Wielk.,178,75-79,5,Attempted
2000,KWP Łódź,402,75-79,9,Attempted
2000,KWP Kraków,545,75-79,11,Attempted
2000,KWP Radom,439,75-79,8,Attempted
2000,KWP Opole,176,75-79,5,Attempted
2000,KWP Rzeszów,348,75-79,11,Attempted
2000,KWP Białystok,242,75-79,6,Attempted
2000,KWP Gdańsk,337,75-79,5,Attempted
2000,KWP Katowice,574,75-79,6,Attempted
2000,KWP Kielce,197,75-79,7,Attempted
2000,KWP Olsztyn,149,75-79,5,Attempted
2000,KWP Poznań,644,75-79,20,Attempted
2000,KWP Szczecin,305,75-79,6,Attempted
2000,KSP Warszawa,104,75-79,1,Attempted
2000,Polska,5621,75-79,137,Attempted
2001,KWP Wrocław,372,75-79,12,Attempted
2001,KWP Bydgoszcz,268,75-79,7,Attempted
2001,KWP Lublin,313,75-79,9,Attempted
2001,KWP Gorzów Wielk.,246,75-79,4,Attempted
2001,KWP Łódź,380,75-79,13,Attempted
2001,KWP Kraków,591,75-79,13,Attempted
2001,KWP Radom,464,75-79,12,Attempted
2001,KWP Opole,152,75-79,2,Attempted
2001,KWP Rzeszów,316,75-79,4,Attempted
2001,KWP Białystok,221,75-79,6,Attempted
2001,KWP Gdańsk,364,75-79,7,Attempted
2001,KWP Katowice,558,75-79,1,Attempted
2001,KWP Kielce,192,75-79,2,Attempted
2001,KWP Olsztyn,240,75-79,4,Attempted
2001,KWP Poznań,641,75-79,15,Attempted
2001,KWP Szczecin,301,75-79,5,Attempted
2001,KSP Warszawa,93,75-79,2,Attempted
2001,Polska,5712,75-79,118,Attempted
2002,KWP Wrocław,372,75-79,10,Attempted
2002,KWP Bydgoszcz,233,75-79,4,Attempted
2002,KWP Lublin,329,75-79,5,Attempted
2002,KWP Gorzów Wielk.,243,75-79,1,Attempted
2002,KWP Łódź,385,75-79,4,Attempted
2002,KWP Kraków,640,75-79,21,Attempted
2002,KWP Radom,393,75-79,14,Attempted
2002,KWP Opole,157,75-79,2,Attempted
2002,KWP Rzeszów,370,75-79,6,Attempted
2002,KWP Białystok,242,75-79,5,Attempted
2002,KWP Gdańsk,391,75-79,4,Attempted
2002,KWP Katowice,643,75-79,11,Attempted
2002,KWP Kielce,206,75-79,5,Attempted
2002,KWP Olsztyn,267,75-79,5,Attempted
2002,KWP Poznań,617,75-79,6,Attempted
2002,KWP Szczecin,311,75-79,4,Attempted
2002,KSP Warszawa,129,75-79,1,Attempted
2002,Polska,5928,75-79,108,Attempted
2003,KWP Wrocław,420,75-79,8,Attempted
2003,KWP Bydgoszcz,199,75-79,4,Attempted
2003,KWP Lublin,399,75-79,7,Attempted
2003,KWP Gorzów Wielk.,180,75-79,3,Attempted
2003,KWP Łódź,335,75-79,10,Attempted
2003,KWP Kraków,481,75-79,13,Attempted
2003,KWP Radom,336,75-79,6,Attempted
2003,KWP Opole,159,75-79,8,Attempted
2003,KWP Rzeszów,258,75-79,6,Attempted
2003,KWP Białystok,259,75-79,4,Attempted
2003,KWP Gdańsk,321,75-79,9,Attempted
2003,KWP Katowice,667,75-79,9,Attempted
2003,KWP Kielce,185,75-79,3,Attempted
2003,KWP Olsztyn,235,75-79,2,Attempted
2003,KWP Poznań,511,75-79,12,Attempted
2003,KWP Szczecin,331,75-79,5,Attempted
2003,KSP Warszawa,191,75-79,5,Attempted
2003,Polska,5467,75-79,114,Attempted
2004,KWP Wrocław,450,75-79,14,Attempted
2004,KWP Bydgoszcz,361,75-79,8,Attempted
2004,KWP Lublin,415,75-79,10,Attempted
2004,KWP Gorzów Wielk.,211,75-79,3,Attempted
2004,KWP Łódź,382,75-79,9,Attempted
2004,KWP Kraków,510,75-79,12,Attempted
2004,KWP Radom,336,75-79,5,Attempted
2004,KWP Opole,182,75-79,4,Attempted
2004,KWP Rzeszów,261,75-79,4,Attempted
2004,KWP Białystok,229,75-79,3,Attempted
2004,KWP Gdańsk,301,75-79,4,Attempted
2004,KWP Katowice,644,75-79,19,Attempted
2004,KWP Kielce,237,75-79,2,Attempted
2004,KWP Olsztyn,282,75-79,4,Attempted
2004,KWP Poznań,512,75-79,13,Attempted
2004,KWP Szczecin,288,75-79,6,Attempted
2004,KSP Warszawa,292,75-79,7,Attempted
2004,Polska,5893,75-79,127,Attempted
2005,KWP Wrocław,338,75-79,7,Attempted
2005,KWP Bydgoszcz,327,75-79,6,Attempted
2005,KWP Lublin,383,75-79,11,Attempted
2005,KWP Gorzów Wielk.,191,75-79,0,Attempted
2005,KWP Łódź,378,75-79,17,Attempted
2005,KWP Kraków,471,75-79,11,Attempted
2005,KWP Radom,364,75-79,4,Attempted
2005,KWP Opole,163,75-79,3,Attempted
2005,KWP Rzeszów,270,75-79,5,Attempted
2005,KWP Białystok,223,75-79,4,Attempted
2005,KWP Gdańsk,339,75-79,11,Attempted
2005,KWP Katowice,664,75-79,8,Attempted
2005,KWP Kielce,174,75-79,6,Attempted
2005,KWP Olsztyn,308,75-79,1,Attempted
2005,KWP Poznań,496,75-79,9,Attempted
2005,KWP Szczecin,272,75-79,7,Attempted
2005,KSP Warszawa,264,75-79,7,Attempted
2005,Polska,5625,75-79,117,Attempted
2006,KWP Wrocław,320,75-79,12,Attempted
2006,KWP Bydgoszcz,251,75-79,9,Attempted
2006,KWP Lublin,345,75-79,10,Attempted
2006,KWP Gorzów Wielk.,223,75-79,6,Attempted
2006,KWP Łódź,389,75-79,9,Attempted
2006,KWP Kraków,386,75-79,11,Attempted
2006,KWP Radom,312,75-79,8,Attempted
2006,KWP Opole,181,75-79,7,Attempted
2006,KWP Rzeszów,265,75-79,5,Attempted
2006,KWP Białystok,184,75-79,4,Attempted
2006,KWP Gdańsk,347,75-79,11,Attempted
2006,KWP Katowice,626,75-79,10,Attempted
2006,KWP Kielce,187,75-79,3,Attempted
2006,KWP Olsztyn,295,75-79,3,Attempted
2006,KWP Poznań,415,75-79,10,Attempted
2006,KWP Szczecin,234,75-79,5,Attempted
2006,KSP Warszawa,192,75-79,9,Attempted
2006,Polska,5152,75-79,132,Attempted
2007,KWP Wrocław,282,75-79,5,Attempted
2007,KWP Bydgoszcz,251,75-79,8,Attempted
2007,KWP Lublin,295,75-79,3,Attempted
2007,KWP Gorzów Wielk.,190,75-79,6,Attempted
2007,KWP Łódź,390,75-79,12,Attempted
2007,KWP Kraków,337,75-79,13,Attempted
2007,KWP Radom,301,75-79,8,Attempted
2007,KWP Opole,148,75-79,3,Attempted
2007,KWP Rzeszów,198,75-79,2,Attempted
2007,KWP Białystok,215,75-79,5,Attempted
2007,KWP Gdańsk,267,75-79,8,Attempted
2007,KWP Katowice,514,75-79,11,Attempted
2007,KWP Kielce,139,75-79,2,Attempted
2007,KWP Olsztyn,306,75-79,6,Attempted
2007,KWP Poznań,428,75-79,9,Attempted
2007,KWP Szczecin,221,75-79,5,Attempted
2007,KSP Warszawa,176,75-79,4,Attempted
2007,Polska,4658,75-79,110,Attempted
2008,KWP Wrocław,311,75-79,5,Attempted
2008,KWP Bydgoszcz,323,75-79,4,Attempted
2008,KWP Lublin,398,75-79,9,Attempted
2008,KWP Gorzów Wielk.,201,75-79,3,Attempted
2008,KWP Łódź,379,75-79,14,Attempted
2008,KWP Kraków,369,75-79,9,Attempted
2008,KWP Radom,487,75-79,15,Attempted
2008,KWP Opole,157,75-79,2,Attempted
2008,KWP Rzeszów,239,75-79,4,Attempted
2008,KWP Białystok,247,75-79,9,Attempted
2008,KWP Gdańsk,287,75-79,10,Attempted
2008,KWP Katowice,536,75-79,11,Attempted
2008,KWP Kielce,135,75-79,2,Attempted
2008,KWP Olsztyn,361,75-79,7,Attempted
2008,KWP Poznań,367,75-79,7,Attempted
2008,KWP Szczecin,226,75-79,10,Attempted
2008,KSP Warszawa,214,75-79,6,Attempted
2008,Polska,5237,75-79,127,Attempted
2009,KWP Wrocław,295,75-79,9,Attempted
2009,KWP Bydgoszcz,333,75-79,5,Attempted
2009,KWP Lublin,390,75-79,5,Attempted
2009,KWP Gorzów Wielk.,285,75-79,7,Attempted
2009,KWP Łódź,471,75-79,8,Attempted
2009,KWP Kraków,463,75-79,10,Attempted
2009,KWP Radom,452,75-79,10,Attempted
2009,KWP Opole,185,75-79,3,Attempted
2009,KWP Rzeszów,242,75-79,5,Attempted
2009,KWP Białystok,251,75-79,3,Attempted
2009,KWP Gdańsk,341,75-79,4,Attempted
2009,KWP Katowice,712,75-79,19,Attempted
2009,KWP Kielce,155,75-79,3,Attempted
2009,KWP Olsztyn,395,75-79,5,Attempted
2009,KWP Poznań,451,75-79,9,Attempted
2009,KWP Szczecin,238,75-79,5,Attempted
2009,KSP Warszawa,254,75-79,10,Attempted
2009,Polska,5913,75-79,120,Attempted
2010,KWP Wrocław,266,75-79,9,Attempted
2010,KWP Bydgoszcz,291,75-79,0,Attempted
2010,KWP Lublin,359,75-79,14,Attempted
2010,KWP Gorzów Wielk.,183,75-79,5,Attempted
2010,KWP Łódź,440,75-79,2,Attempted
2010,KWP Kraków,467,75-79,14,Attempted
2010,KWP Radom,416,75-79,8,Attempted
2010,KWP Opole,186,75-79,2,Attempted
2010,KWP Rzeszów,252,75-79,1,Attempted
2010,KWP Białystok,234,75-79,4,Attempted
2010,KWP Gdańsk,268,75-79,5,Attempted
2010,KWP Katowice,698,75-79,13,Attempted
2010,KWP Kielce,208,75-79,6,Attempted
2010,KWP Olsztyn,373,75-79,10,Attempted
2010,KWP Poznań,374,75-79,7,Attempted
2010,KWP Szczecin,206,75-79,8,Attempted
2010,KSP Warszawa,235,75-79,5,Attempted
2010,Polska,5456,75-79,113,Attempted
2011,KWP Wrocław,241,75-79,5,Attempted
2011,KWP Bydgoszcz,330,75-79,10,Attempted
2011,KWP Lublin,313,75-79,9,Attempted
2011,KWP Gorzów Wielk.,214,75-79,0,Attempted
2011,KWP Łódź,436,75-79,14,Attempted
2011,KWP Kraków,439,75-79,6,Attempted
2011,KWP Radom,356,75-79,6,Attempted
2011,KWP Opole,141,75-79,1,Attempted
2011,KWP Rzeszów,197,75-79,4,Attempted
2011,KWP Białystok,220,75-79,6,Attempted
2011,KWP Gdańsk,260,75-79,9,Attempted
2011,KWP Katowice,695,75-79,9,Attempted
2011,KWP Kielce,172,75-79,2,Attempted
2011,KWP Olsztyn,336,75-79,6,Attempted
2011,KWP Poznań,326,75-79,9,Attempted
2011,KWP Szczecin,245,75-79,4,Attempted
2011,KSP Warszawa,203,75-79,6,Attempted
2011,Polska,5124,75-79,106,Attempted
2012,KWP Wrocław,262,75-79,4,Attempted
2012,KWP Bydgoszcz,348,75-79,9,Attempted
2012,KWP Lublin,302,75-79,8,Attempted
2012,KWP Gorzów Wielk.,248,75-79,4,Attempted
2012,KWP Łódź,511,75-79,9,Attempted
2012,KWP Kraków,468,75-79,11,Attempted
2012,KWP Radom,350,75-79,9,Attempted
2012,KWP Opole,148,75-79,7,Attempted
2012,KWP Rzeszów,233,75-79,5,Attempted
2012,KWP Białystok,232,75-79,2,Attempted
2012,KWP Gdańsk,247,75-79,7,Attempted
2012,KWP Katowice,612,75-79,16,Attempted
2012,KWP Kielce,576,75-79,8,Attempted
2012,KWP Olsztyn,346,75-79,8,Attempted
2012,KWP Poznań,294,75-79,11,Attempted
2012,KWP Szczecin,229,75-79,4,Attempted
2012,KSP Warszawa,385,75-79,8,Attempted
2012,Polska,5791,75-79,130,Attempted
1999,KWP Wrocław,378,80-84,2,Attempted
1999,KWP Bydgoszcz,263,80-84,2,Attempted
1999,KWP Lublin,283,80-84,6,Attempted
1999,KWP Gorzów Wielk.,194,80-84,1,Attempted
1999,KWP Łódź,410,80-84,5,Attempted
1999,KWP Kraków,302,80-84,3,Attempted
1999,KWP Radom,403,80-84,6,Attempted
1999,KWP Opole,189,80-84,1,Attempted
1999,KWP Rzeszów,205,80-84,0,Attempted
1999,KWP Białystok,216,80-84,2,Attempted
1999,KWP Gdańsk,325,80-84,4,Attempted
1999,KWP Katowice,543,80-84,6,Attempted
1999,KWP Kielce,199,80-84,4,Attempted
1999,KWP Olsztyn,201,80-84,3,Attempted
1999,KWP Poznań,644,80-84,6,Attempted
1999,KWP Szczecin,313,80-84,3,Attempted
1999,KSP Warszawa,114,80-84,2,Attempted
1999,Polska,5182,80-84,56,Attempted
2000,KWP Wrocław,431,80-84,5,Attempted
2000,KWP Bydgoszcz,262,80-84,5,Attempted
2000,KWP Lublin,288,80-84,2,Attempted
2000,KWP Gorzów Wielk.,178,80-84,0,Attempted
2000,KWP Łódź,402,80-84,8,Attempted
2000,KWP Kraków,545,80-84,6,Attempted
2000,KWP Radom,439,80-84,5,Attempted
2000,KWP Opole,176,80-84,1,Attempted
2000,KWP Rzeszów,348,80-84,3,Attempted
2000,KWP Białystok,242,80-84,1,Attempted
2000,KWP Gdańsk,337,80-84,1,Attempted
2000,KWP Katowice,574,80-84,6,Attempted
2000,KWP Kielce,197,80-84,3,Attempted
2000,KWP Olsztyn,149,80-84,4,Attempted
2000,KWP Poznań,644,80-84,9,Attempted
2000,KWP Szczecin,305,80-84,3,Attempted
2000,KSP Warszawa,104,80-84,0,Attempted
2000,Polska,5621,80-84,62,Attempted
2001,KWP Wrocław,372,80-84,1,Attempted
2001,KWP Bydgoszcz,268,80-84,2,Attempted
2001,KWP Lublin,313,80-84,4,Attempted
2001,KWP Gorzów Wielk.,246,80-84,3,Attempted
2001,KWP Łódź,380,80-84,2,Attempted
2001,KWP Kraków,591,80-84,9,Attempted
2001,KWP Radom,464,80-84,6,Attempted
2001,KWP Opole,152,80-84,1,Attempted
2001,KWP Rzeszów,316,80-84,4,Attempted
2001,KWP Białystok,221,80-84,2,Attempted
2001,KWP Gdańsk,364,80-84,2,Attempted
2001,KWP Katowice,558,80-84,3,Attempted
2001,KWP Kielce,192,80-84,2,Attempted
2001,KWP Olsztyn,240,80-84,2,Attempted
2001,KWP Poznań,641,80-84,6,Attempted
2001,KWP Szczecin,301,80-84,2,Attempted
2001,KSP Warszawa,93,80-84,2,Attempted
2001,Polska,5712,80-84,53,Attempted
2002,KWP Wrocław,372,80-84,4,Attempted
2002,KWP Bydgoszcz,233,80-84,3,Attempted
2002,KWP Lublin,329,80-84,3,Attempted
2002,KWP Gorzów Wielk.,243,80-84,2,Attempted
2002,KWP Łódź,385,80-84,4,Attempted
2002,KWP Kraków,640,80-84,8,Attempted
2002,KWP Radom,393,80-84,6,Attempted
2002,KWP Opole,157,80-84,1,Attempted
2002,KWP Rzeszów,370,80-84,5,Attempted
2002,KWP Białystok,242,80-84,4,Attempted
2002,KWP Gdańsk,391,80-84,1,Attempted
2002,KWP Katowice,643,80-84,5,Attempted
2002,KWP Kielce,206,80-84,1,Attempted
2002,KWP Olsztyn,267,80-84,1,Attempted
2002,KWP Poznań,617,80-84,4,Attempted
2002,KWP Szczecin,311,80-84,4,Attempted
2002,KSP Warszawa,129,80-84,1,Attempted
2002,Polska,5928,80-84,57,Attempted
2003,KWP Wrocław,420,80-84,5,Attempted
2003,KWP Bydgoszcz,199,80-84,2,Attempted
2003,KWP Lublin,399,80-84,2,Attempted
2003,KWP Gorzów Wielk.,180,80-84,2,Attempted
2003,KWP Łódź,335,80-84,6,Attempted
2003,KWP Kraków,481,80-84,4,Attempted
2003,KWP Radom,336,80-84,4,Attempted
2003,KWP Opole,159,80-84,1,Attempted
2003,KWP Rzeszów,258,80-84,7,Attempted
2003,KWP Białystok,259,80-84,1,Attempted
2003,KWP Gdańsk,321,80-84,2,Attempted
2003,KWP Katowice,667,80-84,8,Attempted
2003,KWP Kielce,185,80-84,3,Attempted
2003,KWP Olsztyn,235,80-84,1,Attempted
2003,KWP Poznań,511,80-84,2,Attempted
2003,KWP Szczecin,331,80-84,4,Attempted
2003,KSP Warszawa,191,80-84,2,Attempted
2003,Polska,5467,80-84,56,Attempted
2004,KWP Wrocław,450,80-84,5,Attempted
2004,KWP Bydgoszcz,361,80-84,4,Attempted
2004,KWP Lublin,415,80-84,7,Attempted
2004,KWP Gorzów Wielk.,211,80-84,3,Attempted
2004,KWP Łódź,382,80-84,4,Attempted
2004,KWP Kraków,510,80-84,5,Attempted
2004,KWP Radom,336,80-84,4,Attempted
2004,KWP Opole,182,80-84,0,Attempted
2004,KWP Rzeszów,261,80-84,3,Attempted
2004,KWP Białystok,229,80-84,3,Attempted
2004,KWP Gdańsk,301,80-84,2,Attempted
2004,KWP Katowice,644,80-84,3,Attempted
2004,KWP Kielce,237,80-84,4,Attempted
2004,KWP Olsztyn,282,80-84,3,Attempted
2004,KWP Poznań,512,80-84,7,Attempted
2004,KWP Szczecin,288,80-84,2,Attempted
2004,KSP Warszawa,292,80-84,8,Attempted
2004,Polska,5893,80-84,67,Attempted
2005,KWP Wrocław,338,80-84,8,Attempted
2005,KWP Bydgoszcz,327,80-84,1,Attempted
2005,KWP Lublin,383,80-84,2,Attempted
2005,KWP Gorzów Wielk.,191,80-84,6,Attempted
2005,KWP Łódź,378,80-84,2,Attempted
2005,KWP Kraków,471,80-84,7,Attempted
2005,KWP Radom,364,80-84,9,Attempted
2005,KWP Opole,163,80-84,2,Attempted
2005,KWP Rzeszów,270,80-84,6,Attempted
2005,KWP Białystok,223,80-84,3,Attempted
2005,KWP Gdańsk,339,80-84,6,Attempted
2005,KWP Katowice,664,80-84,7,Attempted
2005,KWP Kielce,174,80-84,2,Attempted
2005,KWP Olsztyn,308,80-84,3,Attempted
2005,KWP Poznań,496,80-84,5,Attempted
2005,KWP Szczecin,272,80-84,2,Attempted
2005,KSP Warszawa,264,80-84,4,Attempted
2005,Polska,5625,80-84,75,Attempted
2006,KWP Wrocław,320,80-84,9,Attempted
2006,KWP Bydgoszcz,251,80-84,3,Attempted
2006,KWP Lublin,345,80-84,5,Attempted
2006,KWP Gorzów Wielk.,223,80-84,3,Attempted
2006,KWP Łódź,389,80-84,10,Attempted
2006,KWP Kraków,386,80-84,9,Attempted
2006,KWP Radom,312,80-84,5,Attempted
2006,KWP Opole,181,80-84,0,Attempted
2006,KWP Rzeszów,265,80-84,1,Attempted
2006,KWP Białystok,184,80-84,6,Attempted
2006,KWP Gdańsk,347,80-84,1,Attempted
2006,KWP Katowice,626,80-84,10,Attempted
2006,KWP Kielce,187,80-84,8,Attempted
2006,KWP Olsztyn,295,80-84,1,Attempted
2006,KWP Poznań,415,80-84,10,Attempted
2006,KWP Szczecin,234,80-84,2,Attempted
2006,KSP Warszawa,192,80-84,6,Attempted
2006,Polska,5152,80-84,89,Attempted
2007,KWP Wrocław,282,80-84,3,Attempted
2007,KWP Bydgoszcz,251,80-84,4,Attempted
2007,KWP Lublin,295,80-84,8,Attempted
2007,KWP Gorzów Wielk.,190,80-84,3,Attempted
2007,KWP Łódź,390,80-84,7,Attempted
2007,KWP Kraków,337,80-84,5,Attempted
2007,KWP Radom,301,80-84,3,Attempted
2007,KWP Opole,148,80-84,1,Attempted
2007,KWP Rzeszów,198,80-84,2,Attempted
2007,KWP Białystok,215,80-84,1,Attempted
2007,KWP Gdańsk,267,80-84,3,Attempted
2007,KWP Katowice,514,80-84,8,Attempted
2007,KWP Kielce,139,80-84,1,Attempted
2007,KWP Olsztyn,306,80-84,2,Attempted
2007,KWP Poznań,428,80-84,8,Attempted
2007,KWP Szczecin,221,80-84,7,Attempted
2007,KSP Warszawa,176,80-84,2,Attempted
2007,Polska,4658,80-84,68,Attempted
2008,KWP Wrocław,311,80-84,4,Attempted
2008,KWP Bydgoszcz,323,80-84,9,Attempted
2008,KWP Lublin,398,80-84,6,Attempted
2008,KWP Gorzów Wielk.,201,80-84,4,Attempted
2008,KWP Łódź,379,80-84,4,Attempted
2008,KWP Kraków,369,80-84,6,Attempted
2008,KWP Radom,487,80-84,13,Attempted
2008,KWP Opole,157,80-84,4,Attempted
2008,KWP Rzeszów,239,80-84,4,Attempted
2008,KWP Białystok,247,80-84,5,Attempted
2008,KWP Gdańsk,287,80-84,6,Attempted
2008,KWP Katowice,536,80-84,2,Attempted
2008,KWP Kielce,135,80-84,2,Attempted
2008,KWP Olsztyn,361,80-84,1,Attempted
2008,KWP Poznań,367,80-84,9,Attempted
2008,KWP Szczecin,226,80-84,5,Attempted
2008,KSP Warszawa,214,80-84,9,Attempted
2008,Polska,5237,80-84,93,Attempted
2009,KWP Wrocław,295,80-84,5,Attempted
2009,KWP Bydgoszcz,333,80-84,5,Attempted
2009,KWP Lublin,390,80-84,5,Attempted
2009,KWP Gorzów Wielk.,285,80-84,6,Attempted
2009,KWP Łódź,471,80-84,8,Attempted
2009,KWP Kraków,463,80-84,13,Attempted
2009,KWP Radom,452,80-84,7,Attempted
2009,KWP Opole,185,80-84,3,Attempted
2009,KWP Rzeszów,242,80-84,0,Attempted
2009,KWP Białystok,251,80-84,2,Attempted
2009,KWP Gdańsk,341,80-84,4,Attempted
2009,KWP Katowice,712,80-84,6,Attempted
2009,KWP Kielce,155,80-84,4,Attempted
2009,KWP Olsztyn,395,80-84,5,Attempted
2009,KWP Poznań,451,80-84,2,Attempted
2009,KWP Szczecin,238,80-84,4,Attempted
2009,KSP Warszawa,254,80-84,6,Attempted
2009,Polska,5913,80-84,85,Attempted
2010,KWP Wrocław,266,80-84,4,Attempted
2010,KWP Bydgoszcz,291,80-84,5,Attempted
2010,KWP Lublin,359,80-84,4,Attempted
2010,KWP Gorzów Wielk.,183,80-84,2,Attempted
2010,KWP Łódź,440,80-84,15,Attempted
2010,KWP Kraków,467,80-84,13,Attempted
2010,KWP Radom,416,80-84,8,Attempted
2010,KWP Opole,186,80-84,2,Attempted
2010,KWP Rzeszów,252,80-84,6,Attempted
2010,KWP Białystok,234,80-84,6,Attempted
2010,KWP Gdańsk,268,80-84,2,Attempted
2010,KWP Katowice,698,80-84,4,Attempted
2010,KWP Kielce,208,80-84,0,Attempted
2010,KWP Olsztyn,373,80-84,4,Attempted
2010,KWP Poznań,374,80-84,3,Attempted
2010,KWP Szczecin,206,80-84,3,Attempted
2010,KSP Warszawa,235,80-84,8,Attempted
2010,Polska,5456,80-84,89,Attempted
2011,KWP Wrocław,241,80-84,3,Attempted
2011,KWP Bydgoszcz,330,80-84,7,Attempted
2011,KWP Lublin,313,80-84,2,Attempted
2011,KWP Gorzów Wielk.,214,80-84,1,Attempted
2011,KWP Łódź,436,80-84,10,Attempted
2011,KWP Kraków,439,80-84,9,Attempted
2011,KWP Radom,356,80-84,1,Attempted
2011,KWP Opole,141,80-84,3,Attempted
2011,KWP Rzeszów,197,80-84,2,Attempted
2011,KWP Białystok,220,80-84,5,Attempted
2011,KWP Gdańsk,260,80-84,3,Attempted
2011,KWP Katowice,695,80-84,9,Attempted
2011,KWP Kielce,172,80-84,2,Attempted
2011,KWP Olsztyn,336,80-84,4,Attempted
2011,KWP Poznań,326,80-84,4,Attempted
2011,KWP Szczecin,245,80-84,4,Attempted
2011,KSP Warszawa,203,80-84,2,Attempted
2011,Polska,5124,80-84,71,Attempted
2012,KWP Wrocław,262,80-84,7,Attempted
2012,KWP Bydgoszcz,348,80-84,3,Attempted
2012,KWP Lublin,302,80-84,8,Attempted
2012,KWP Gorzów Wielk.,248,80-84,6,Attempted
2012,KWP Łódź,511,80-84,6,Attempted
2012,KWP Kraków,468,80-84,10,Attempted
2012,KWP Radom,350,80-84,2,Attempted
2012,KWP Opole,148,80-84,2,Attempted
2012,KWP Rzeszów,233,80-84,2,Attempted
2012,KWP Białystok,232,80-84,4,Attempted
2012,KWP Gdańsk,247,80-84,4,Attempted
2012,KWP Katowice,612,80-84,11,Attempted
2012,KWP Kielce,576,80-84,7,Attempted
2012,KWP Olsztyn,346,80-84,5,Attempted
2012,KWP Poznań,294,80-84,8,Attempted
2012,KWP Szczecin,229,80-84,1,Attempted
2012,KSP Warszawa,385,80-84,7,Attempted
2012,Polska,5791,80-84,93,Attempted
1999,KWP Wrocław,378,85+,1,Attempted
1999,KWP Bydgoszcz,263,85+,0,Attempted
1999,KWP Lublin,283,85+,6,Attempted
1999,KWP Gorzów Wielk.,194,85+,0,Attempted
1999,KWP Łódź,410,85+,3,Attempted
1999,KWP Kraków,302,85+,2,Attempted
1999,KWP Radom,403,85+,3,Attempted
1999,KWP Opole,189,85+,3,Attempted
1999,KWP Rzeszów,205,85+,1,Attempted
1999,KWP Białystok,216,85+,3,Attempted
1999,KWP Gdańsk,325,85+,3,Attempted
1999,KWP Katowice,543,85+,7,Attempted
1999,KWP Kielce,199,85+,0,Attempted
1999,KWP Olsztyn,201,85+,0,Attempted
1999,KWP Poznań,644,85+,4,Attempted
1999,KWP Szczecin,313,85+,1,Attempted
1999,KSP Warszawa,114,85+,0,Attempted
1999,Polska,5182,85+,37,Attempted
2000,KWP Wrocław,431,85+,7,Attempted
