year,garnizon,age,suicides,outcome
2007,KWP Bydgoszcz,65-69,14,Fatal
2007,KWP Lublin,65-69,9,Fatal
2007,KWP Gorzów Wlkp.,65-69,5,Fatal
2007,KWP Łódź,65-69,13,Fatal
2007,KWP Kraków,65-69,11,Fatal
2007,KWP Radom,65-69,14,Fatal
2007,KWP Opole,65-69,6,Fatal
2007,KWP Rzeszów,65-69,7,Fatal
2007,KWP Białystok,65-69,5,Fatal
2007,KWP Gdańsk,65-69,14,Fatal
2007,KWP Katowice,65-69,19,Fatal
2007,KWP Kielce,65-69,7,Fatal
2007,KWP Olsztyn,65-69,6,Fatal
2007,KWP Poznań,65-69,21,Fatal
2007,KWP Szczecin,65-69,7,Fatal
2007,KSP Warszawa,65-69,3,Fatal
2008,KWP Wrocław,65-69,16,Fatal
2008,KWP Bydgoszcz,65-69,7,Fatal
2008,KWP Lublin,65-69,6,Fatal
2008,KWP Gorzów Wlkp.,65-69,15,Fatal
2008,KWP Łódź,65-69,15,Fatal
2008,KWP Kraków,65-69,12,Fatal
2008,KWP Radom,65-69,16,Fatal
2008,KWP Opole,65-69,3,Fatal
2008,KWP Rzeszów,65-69,7,Fatal
2008,KWP Białystok,65-69,10,Fatal
2008,KWP Gdańsk,65-69,14,Fatal
2008,KWP Katowice,65-69,23,Fatal
2008,KWP Kielce,65-69,2,Fatal
2008,KWP Olsztyn,65-69,7,Fatal
2008,KWP Poznań,65-69,17,Fatal
2008,KWP Szczecin,65-69,5,Fatal
2008,KSP Warszawa,65-69,6,Fatal
2009,KWP Wrocław,65-69,11,Fatal
2009,KWP Bydgoszcz,65-69,11,Fatal
2009,KWP Lublin,65-69,11,Fatal
2009,KWP Gorzów Wlkp.,65-69,9,Fatal
2009,KWP Łódź,65-69,14,Fatal
2009,KWP Kraków,65-69,24,Fatal
2009,KWP Radom,65-69,20,Fatal
2009,KWP Opole,65-69,7,Fatal
2009,KWP Rzeszów,65-69,8,Fatal
2009,KWP Białystok,65-69,9,Fatal
2009,KWP Gdańsk,65-69,12,Fatal
2009,KWP Katowice,65-69,20,Fatal
2009,KWP Kielce,65-69,5,Fatal
2009,KWP Olsztyn,65-69,5,Fatal
2009,KWP Poznań,65-69,21,Fatal
2009,KWP Szczecin,65-69,9,Fatal
2009,KSP Warszawa,65-69,7,Fatal
2010,KWP Wrocław,65-69,7,Fatal
2010,KWP Bydgoszcz,65-69,17,Fatal
2010,KWP Lublin,65-69,15,Fatal
2010,KWP Gorzów Wlkp.,65-69,5,Fatal
2010,KWP Łódź,65-69,17,Fatal
2010,KWP Kraków,65-69,21,Fatal
2010,KWP Radom,65-69,13,Fatal
2010,KWP Opole,65-69,2,Fatal
2010,KWP Rzeszów,65-69,8,Fatal
2010,KWP Białystok,65-69,6,Fatal
2010,KWP Gdańsk,65-69,10,Fatal
2010,KWP Katowice,65-69,28,Fatal
2010,KWP Kielce,65-69,3,Fatal
2010,KWP Olsztyn,65-69,7,Fatal
2010,KWP Poznań,65-69,10,Fatal
2010,KWP Szczecin,65-69,12,Fatal
2010,KSP Warszawa,65-69,10,Fatal
2011,KWP Wrocław,65-69,6,Fatal
2011,KWP Bydgoszcz,65-69,6,Fatal
2011,KWP Lublin,65-69,8,Fatal
2011,KWP Gorzów Wlkp.,65-69,4,Fatal
2011,KWP Łódź,65-69,9,Fatal
2011,KWP Kraków,65-69,17,Fatal
2011,KWP Radom,65-69,19,Fatal
2011,KWP Opole,65-69,0,Fatal
2011,KWP Rzeszów,65-69,7,Fatal
2011,KWP Białystok,65-69,4,Fatal
2011,KWP Gdańsk,65-69,3,Fatal
2011,KWP Katowice,65-69,16,Fatal
2011,KWP Kielce,65-69,7,Fatal
2011,KWP Olsztyn,65-69,6,Fatal
2011,KWP Poznań,65-69,13,Fatal
2011,KWP Szczecin,65-69,8,Fatal
2011,KSP Warszawa,65-69,5,Fatal
2012,KWP Wrocław,65-69,14,Fatal
2012,KWP Bydgoszcz,65-69,15,Fatal
2012,KWP Lublin,65-69,11,Fatal
2012,KWP Gorzów Wlkp.,65-69,16,Fatal
2012,KWP Łódź,65-69,19,Fatal
2012,KWP Kraków,65-69,17,Fatal
2012,KWP Radom,65-69,10,Fatal
2012,KWP Opole,65-69,2,Fatal
2012,KWP Rzeszów,65-69,8,Fatal
2012,KWP Białystok,65-69,7,Fatal
2012,KWP Gdańsk,65-69,9,Fatal
2012,KWP Katowice,65-69,19,Fatal
2012,KWP Kielce,65-69,8,Fatal
2012,KWP Olsztyn,65-69,10,Fatal
2012,KWP Poznań,65-69,10,Fatal
2012,KWP Szczecin,65-69,3,Fatal
2012,KSP Warszawa,65-69,14,Fatal
1999,KWP Wrocław,70-74,21,Fatal
1999,KWP Bydgoszcz,70-74,4,Fatal
1999,KWP Lublin,70-74,9,Fatal
1999,KWP Gorzów Wlkp.,70-74,9,Fatal
1999,KWP Łódź,70-74,15,Fatal
1999,KWP Kraków,70-74,8,Fatal
1999,KWP Radom,70-74,9,Fatal
1999,KWP Opole,70-74,7,Fatal
1999,KWP Rzeszów,70-74,3,Fatal
1999,KWP Białystok,70-74,13,Fatal
1999,KWP Gdańsk,70-74,10,Fatal
1999,KWP Katowice,70-74,11,Fatal
1999,KWP Kielce,70-74,7,Fatal
1999,KWP Olsztyn,70-74,5,Fatal
1999,KWP Poznań,70-74,22,Fatal
1999,KWP Szczecin,70-74,5,Fatal
1999,KSP Warszawa,70-74,3,Fatal
2000,KWP Wrocław,70-74,18,Fatal
2000,KWP Bydgoszcz,70-74,10,Fatal
2000,KWP Lublin,70-74,10,Fatal
2000,KWP Gorzów Wlkp.,70-74,7,Fatal
2000,KWP Łódź,70-74,15,Fatal
2000,KWP Kraków,70-74,18,Fatal
2000,KWP Radom,70-74,14,Fatal
2000,KWP Opole,70-74,3,Fatal
2000,KWP Rzeszów,70-74,9,Fatal
2000,KWP Białystok,70-74,11,Fatal
2000,KWP Gdańsk,70-74,6,Fatal
2000,KWP Katowice,70-74,12,Fatal
2000,KWP Kielce,70-74,5,Fatal
2000,KWP Olsztyn,70-74,6,Fatal
2000,KWP Poznań,70-74,21,Fatal
2000,KWP Szczecin,70-74,2,Fatal
2000,KSP Warszawa,70-74,5,Fatal
2001,KWP Wrocław,70-74,14,Fatal
2001,KWP Bydgoszcz,70-74,12,Fatal
2001,KWP Lublin,70-74,8,Fatal
2001,KWP Gorzów Wlkp.,70-74,8,Fatal
2001,KWP Łódź,70-74,14,Fatal
2001,KWP Kraków,70-74,20,Fatal
2001,KWP Radom,70-74,16,Fatal
2001,KWP Opole,70-74,3,Fatal
2001,KWP Rzeszów,70-74,14,Fatal
2001,KWP Białystok,70-74,4,Fatal
2001,KWP Gdańsk,70-74,14,Fatal
2001,KWP Katowice,70-74,20,Fatal
2001,KWP Kielce,70-74,10,Fatal
2001,KWP Olsztyn,70-74,6,Fatal
2001,KWP Poznań,70-74,25,Fatal
2001,KWP Szczecin,70-74,9,Fatal
2001,KSP Warszawa,70-74,3,Fatal
2002,KWP Wrocław,70-74,14,Fatal
2002,KWP Bydgoszcz,70-74,7,Fatal
2002,KWP Lublin,70-74,13,Fatal
2002,KWP Gorzów Wlkp.,70-74,8,Fatal
2002,KWP Łódź,70-74,16,Fatal
2002,KWP Kraków,70-74,32,Fatal
2002,KWP Radom,70-74,18,Fatal
2002,KWP Opole,70-74,7,Fatal
2002,KWP Rzeszów,70-74,9,Fatal
2002,KWP Białystok,70-74,11,Fatal
2002,KWP Gdańsk,70-74,15,Fatal
2002,KWP Katowice,70-74,16,Fatal
2002,KWP Kielce,70-74,10,Fatal
2002,KWP Olsztyn,70-74,7,Fatal
2002,KWP Poznań,70-74,13,Fatal
2002,KWP Szczecin,70-74,8,Fatal
2002,KSP Warszawa,70-74,2,Fatal
2003,KWP Wrocław,70-74,16,Fatal
2003,KWP Bydgoszcz,70-74,5,Fatal
2003,KWP Lublin,70-74,10,Fatal
2003,KWP Gorzów Wlkp.,70-74,8,Fatal
2003,KWP Łódź,70-74,7,Fatal
2003,KWP Kraków,70-74,12,Fatal
2003,KWP Radom,70-74,14,Fatal
2003,KWP Opole,70-74,11,Fatal
2003,KWP Rzeszów,70-74,13,Fatal
2003,KWP Białystok,70-74,6,Fatal
2003,KWP Gdańsk,70-74,10,Fatal
2003,KWP Katowice,70-74,14,Fatal
2003,KWP Kielce,70-74,5,Fatal
2003,KWP Olsztyn,70-74,5,Fatal
2003,KWP Poznań,70-74,11,Fatal
2003,KWP Szczecin,70-74,8,Fatal
2003,KSP Warszawa,70-74,5,Fatal
2004,KWP Wrocław,70-74,11,Fatal
2004,KWP Bydgoszcz,70-74,11,Fatal
2004,KWP Lublin,70-74,10,Fatal
2004,KWP Gorzów Wlkp.,70-74,11,Fatal
2004,KWP Łódź,70-74,12,Fatal
2004,KWP Kraków,70-74,16,Fatal
2004,KWP Radom,70-74,16,Fatal
2004,KWP Opole,70-74,6,Fatal
2004,KWP Rzeszów,70-74,6,Fatal
2004,KWP Białystok,70-74,11,Fatal
2004,KWP Gdańsk,70-74,17,Fatal
2004,KWP Katowice,70-74,20,Fatal
2004,KWP Kielce,70-74,5,Fatal
2004,KWP Olsztyn,70-74,6,Fatal
2004,KWP Poznań,70-74,15,Fatal
2004,KWP Szczecin,70-74,9,Fatal
2004,KSP Warszawa,70-74,12,Fatal
2005,KWP Wrocław,70-74,15,Fatal
2005,KWP Bydgoszcz,70-74,12,Fatal
2005,KWP Lublin,70-74,11,Fatal
2005,KWP Gorzów Wlkp.,70-74,9,Fatal
2005,KWP Łódź,70-74,11,Fatal
2005,KWP Kraków,70-74,14,Fatal
2005,KWP Radom,70-74,17,Fatal
2005,KWP Opole,70-74,7,Fatal
2005,KWP Rzeszów,70-74,6,Fatal
2005,KWP Białystok,70-74,4,Fatal
2005,KWP Gdańsk,70-74,15,Fatal
2005,KWP Katowice,70-74,13,Fatal
2005,KWP Kielce,70-74,4,Fatal
2005,KWP Olsztyn,70-74,13,Fatal
2005,KWP Poznań,70-74,13,Fatal
2005,KWP Szczecin,70-74,10,Fatal
2005,KSP Warszawa,70-74,11,Fatal
2006,KWP Wrocław,70-74,6,Fatal
2006,KWP Bydgoszcz,70-74,11,Fatal
2006,KWP Lublin,70-74,11,Fatal
2006,KWP Gorzów Wlkp.,70-74,7,Fatal
2006,KWP Łódź,70-74,9,Fatal
2006,KWP Kraków,70-74,11,Fatal
2006,KWP Radom,70-74,7,Fatal
2006,KWP Opole,70-74,3,Fatal
2006,KWP Rzeszów,70-74,6,Fatal
2006,KWP Białystok,70-74,4,Fatal
2006,KWP Gdańsk,70-74,15,Fatal
2006,KWP Katowice,70-74,29,Fatal
2006,KWP Kielce,70-74,4,Fatal
2006,KWP Olsztyn,70-74,3,Fatal
2006,KWP Poznań,70-74,15,Fatal
2006,KWP Szczecin,70-74,8,Fatal
2006,KSP Warszawa,70-74,8,Fatal
2007,KWP Wrocław,70-74,9,Fatal
2007,KWP Bydgoszcz,70-74,7,Fatal
2007,KWP Lublin,70-74,6,Fatal
2007,KWP Gorzów Wlkp.,70-74,5,Fatal
2007,KWP Łódź,70-74,10,Fatal
2007,KWP Kraków,70-74,14,Fatal
2007,KWP Radom,70-74,11,Fatal
2007,KWP Opole,70-74,4,Fatal
2007,KWP Rzeszów,70-74,6,Fatal
2007,KWP Białystok,70-74,7,Fatal
2007,KWP Gdańsk,70-74,5,Fatal
2007,KWP Katowice,70-74,18,Fatal
2007,KWP Kielce,70-74,4,Fatal
2007,KWP Olsztyn,70-74,3,Fatal
2007,KWP Poznań,70-74,24,Fatal
2007,KWP Szczecin,70-74,5,Fatal
2007,KSP Warszawa,70-74,5,Fatal
2008,KWP Wrocław,70-74,6,Fatal
2008,KWP Bydgoszcz,70-74,9,Fatal
2008,KWP Lublin,70-74,9,Fatal
2008,KWP Gorzów Wlkp.,70-74,3,Fatal
2008,KWP Łódź,70-74,6,Fatal
2008,KWP Kraków,70-74,19,Fatal
2008,KWP Radom,70-74,16,Fatal
2008,KWP Opole,70-74,4,Fatal
2008,KWP Rzeszów,70-74,5,Fatal
2008,KWP Białystok,70-74,11,Fatal
2008,KWP Gdańsk,70-74,6,Fatal
2008,KWP Katowice,70-74,20,Fatal
2008,KWP Kielce,70-74,8,Fatal
2008,KWP Olsztyn,70-74,3,Fatal
2008,KWP Poznań,70-74,7,Fatal
2008,KWP Szczecin,70-74,8,Fatal
2008,KSP Warszawa,70-74,6,Fatal
2009,KWP Wrocław,70-74,7,Fatal
2009,KWP Bydgoszcz,70-74,11,Fatal
2009,KWP Lublin,70-74,10,Fatal
2009,KWP Gorzów Wlkp.,70-74,9,Fatal
2009,KWP Łódź,70-74,15,Fatal
2009,KWP Kraków,70-74,9,Fatal
2009,KWP Radom,70-74,13,Fatal
2009,KWP Opole,70-74,3,Fatal
2009,KWP Rzeszów,70-74,6,Fatal
2009,KWP Białystok,70-74,6,Fatal
2009,KWP Gdańsk,70-74,8,Fatal
2009,KWP Katowice,70-74,16,Fatal
2009,KWP Kielce,70-74,3,Fatal
2009,KWP Olsztyn,70-74,4,Fatal
2009,KWP Poznań,70-74,12,Fatal
2009,KWP Szczecin,70-74,3,Fatal
2009,KSP Warszawa,70-74,6,Fatal
2010,KWP Wrocław,70-74,8,Fatal
2010,KWP Bydgoszcz,70-74,14,Fatal
2010,KWP Lublin,70-74,8,Fatal
2010,KWP Gorzów Wlkp.,70-74,4,Fatal
2010,KWP Łódź,70-74,11,Fatal
2010,KWP Kraków,70-74,13,Fatal
2010,KWP Radom,70-74,9,Fatal
2010,KWP Opole,70-74,6,Fatal
2010,KWP Rzeszów,70-74,5,Fatal
2010,KWP Białystok,70-74,5,Fatal
2010,KWP Gdańsk,70-74,6,Fatal
2010,KWP Katowice,70-74,19,Fatal
2010,KWP Kielce,70-74,4,Fatal
2010,KWP Olsztyn,70-74,5,Fatal
2010,KWP Poznań,70-74,10,Fatal
2010,KWP Szczecin,70-74,8,Fatal
2010,KSP Warszawa,70-74,5,Fatal
2011,KWP Wrocław,70-74,7,Fatal
2011,KWP Bydgoszcz,70-74,8,Fatal
2011,KWP Lublin,70-74,6,Fatal
2011,KWP Gorzów Wlkp.,70-74,2,Fatal
2011,KWP Łódź,70-74,20,Fatal
2011,KWP Kraków,70-74,18,Fatal
2011,KWP Radom,70-74,16,Fatal
2011,KWP Opole,70-74,7,Fatal
2011,KWP Rzeszów,70-74,4,Fatal
2011,KWP Białystok,70-74,3,Fatal
2011,KWP Gdańsk,70-74,4,Fatal
2011,KWP Katowice,70-74,16,Fatal
2011,KWP Kielce,70-74,6,Fatal
2011,KWP Olsztyn,70-74,3,Fatal
2011,KWP Poznań,70-74,6,Fatal
2011,KWP Szczecin,70-74,4,Fatal
2011,KSP Warszawa,70-74,4,Fatal
2012,KWP Wrocław,70-74,5,Fatal
2012,KWP Bydgoszcz,70-74,8,Fatal
2012,KWP Lublin,70-74,7,Fatal
2012,KWP Gorzów Wlkp.,70-74,6,Fatal
2012,KWP Łódź,70-74,10,Fatal
2012,KWP Kraków,70-74,13,Fatal
2012,KWP Radom,70-74,7,Fatal
2012,KWP Opole,70-74,3,Fatal
2012,KWP Rzeszów,70-74,4,Fatal
2012,KWP Białystok,70-74,5,Fatal
2012,KWP Gdańsk,70-74,4,Fatal
2012,KWP Katowice,70-74,18,Fatal
2012,KWP Kielce,70-74,13,Fatal
2012,KWP Olsztyn,70-74,4,Fatal
2012,KWP Poznań,70-74,5,Fatal
2012,KWP Szczecin,70-74,4,Fatal
2012,KSP Warszawa,70-74,10,Fatal
1999,KWP Wrocław,75-79,11,Fatal
1999,KWP Bydgoszcz,75-79,2,Fatal
1999,KWP Lublin,75-79,9,Fatal
1999,KWP Gorzów Wlkp.,75-79,2,Fatal
1999,KWP Łódź,75-79,7,Fatal
1999,KWP Kraków,75-79,4,Fatal
1999,KWP Radom,75-79,7,Fatal
1999,KWP Opole,75-79,1,Fatal
1999,KWP Rzeszów,75-79,3,Fatal
1999,KWP Białystok,75-79,4,Fatal
1999,KWP Gdańsk,75-79,6,Fatal
1999,KWP Katowice,75-79,14,Fatal
1999,KWP Kielce,75-79,3,Fatal
1999,KWP Olsztyn,75-79,3,Fatal
1999,KWP Poznań,75-79,12,Fatal
1999,KWP Szczecin,75-79,5,Fatal
1999,KSP Warszawa,75-79,2,Fatal
2000,KWP Wrocław,75-79,9,Fatal
2000,KWP Bydgoszcz,75-79,9,Fatal
2000,KWP Lublin,75-79,14,Fatal
2000,KWP Gorzów Wlkp.,75-79,5,Fatal
2000,KWP Łódź,75-79,9,Fatal
2000,KWP Kraków,75-79,11,Fatal
2000,KWP Radom,75-79,8,Fatal
2000,KWP Opole,75-79,5,Fatal
2000,KWP Rzeszów,75-79,11,Fatal
2000,KWP Białystok,75-79,6,Fatal
2000,KWP Gdańsk,75-79,5,Fatal
2000,KWP Katowice,75-79,6,Fatal
2000,KWP Kielce,75-79,7,Fatal
2000,KWP Olsztyn,75-79,5,Fatal
2000,KWP Poznań,75-79,20,Fatal
2000,KWP Szczecin,75-79,6,Fatal
2000,KSP Warszawa,75-79,1,Fatal
2001,KWP Wrocław,75-79,12,Fatal
2001,KWP Bydgoszcz,75-79,7,Fatal
2001,KWP Lublin,75-79,9,Fatal
2001,KWP Gorzów Wlkp.,75-79,4,Fatal
2001,KWP Łódź,75-79,12,Fatal
2001,KWP Kraków,75-79,12,Fatal
2001,KWP Radom,75-79,11,Fatal
2001,KWP Opole,75-79,2,Fatal
2001,KWP Rzeszów,75-79,4,Fatal
2001,KWP Białystok,75-79,6,Fatal
2001,KWP Gdańsk,75-79,7,Fatal
2001,KWP Katowice,75-79,1,Fatal
2001,KWP Kielce,75-79,2,Fatal
2001,KWP Olsztyn,75-79,4,Fatal
2001,KWP Poznań,75-79,15,Fatal
2001,KWP Szczecin,75-79,5,Fatal
2001,KSP Warszawa,75-79,2,Fatal
2002,KWP Wrocław,75-79,10,Fatal
2002,KWP Bydgoszcz,75-79,4,Fatal
2002,KWP Lublin,75-79,5,Fatal
2002,KWP Gorzów Wlkp.,75-79,1,Fatal
2002,KWP Łódź,75-79,4,Fatal
2002,KWP Kraków,75-79,20,Fatal
2002,KWP Radom,75-79,14,Fatal
2002,KWP Opole,75-79,2,Fatal
2002,KWP Rzeszów,75-79,6,Fatal
2002,KWP Białystok,75-79,4,Fatal
2002,KWP Gdańsk,75-79,4,Fatal
2002,KWP Katowice,75-79,10,Fatal
2002,KWP Kielce,75-79,5,Fatal
2002,KWP Olsztyn,75-79,4,Fatal
2002,KWP Poznań,75-79,4,Fatal
2002,KWP Szczecin,75-79,1,Fatal
2002,KSP Warszawa,75-79,1,Fatal
2003,KWP Wrocław,75-79,8,Fatal
2003,KWP Bydgoszcz,75-79,4,Fatal
2003,KWP Lublin,75-79,7,Fatal
2003,KWP Gorzów Wlkp.,75-79,3,Fatal
2003,KWP Łódź,75-79,8,Fatal
2003,KWP Kraków,75-79,12,Fatal
2003,KWP Radom,75-79,6,Fatal
2003,KWP Opole,75-79,8,Fatal
2003,KWP Rzeszów,75-79,4,Fatal
2003,KWP Białystok,75-79,4,Fatal
2003,KWP Gdańsk,75-79,8,Fatal
2003,KWP Katowice,75-79,9,Fatal
2003,KWP Kielce,75-79,1,Fatal
2003,KWP Olsztyn,75-79,2,Fatal
2003,KWP Poznań,75-79,12,Fatal
2003,KWP Szczecin,75-79,4,Fatal
2003,KSP Warszawa,75-79,4,Fatal
2004,KWP Wrocław,75-79,14,Fatal
2004,KWP Bydgoszcz,75-79,8,Fatal
2004,KWP Lublin,75-79,10,Fatal
2004,KWP Gorzów Wlkp.,75-79,3,Fatal
2004,KWP Łódź,75-79,9,Fatal
2004,KWP Kraków,75-79,12,Fatal
2004,KWP Radom,75-79,5,Fatal
2004,KWP Opole,75-79,4,Fatal
2004,KWP Rzeszów,75-79,2,Fatal
2004,KWP Białystok,75-79,2,Fatal
2004,KWP Gdańsk,75-79,4,Fatal
2004,KWP Katowice,75-79,17,Fatal
2004,KWP Kielce,75-79,2,Fatal
2004,KWP Olsztyn,75-79,4,Fatal
2004,KWP Poznań,75-79,11,Fatal
2004,KWP Szczecin,75-79,6,Fatal
2004,KSP Warszawa,75-79,6,Fatal
2005,KWP Wrocław,75-79,7,Fatal
2005,KWP Bydgoszcz,75-79,6,Fatal
2005,KWP Lublin,75-79,11,Fatal
2005,KWP Gorzów Wlkp.,75-79,0,Fatal
2005,KWP Łódź,75-79,17,Fatal
2005,KWP Kraków,75-79,10,Fatal
2005,KWP Radom,75-79,4,Fatal
2005,KWP Opole,75-79,3,Fatal
2005,KWP Rzeszów,75-79,4,Fatal
2005,KWP Białystok,75-79,3,Fatal
2005,KWP Gdańsk,75-79,11,Fatal
2005,KWP Katowice,75-79,7,Fatal
2005,KWP Kielce,75-79,6,Fatal
2005,KWP Olsztyn,75-79,1,Fatal
2005,KWP Poznań,75-79,8,Fatal
2005,KWP Szczecin,75-79,7,Fatal
2005,KSP Warszawa,75-79,7,Fatal
2006,KWP Wrocław,75-79,11,Fatal
2006,KWP Bydgoszcz,75-79,9,Fatal
2006,KWP Lublin,75-79,9,Fatal
2006,KWP Gorzów Wlkp.,75-79,5,Fatal
2006,KWP Łódź,75-79,9,Fatal
2006,KWP Kraków,75-79,11,Fatal
2006,KWP Radom,75-79,7,Fatal
2006,KWP Opole,75-79,6,Fatal
2006,KWP Rzeszów,75-79,5,Fatal
2006,KWP Białystok,75-79,3,Fatal
2006,KWP Gdańsk,75-79,11,Fatal
2006,KWP Katowice,75-79,9,Fatal
2006,KWP Kielce,75-79,3,Fatal
2006,KWP Olsztyn,75-79,3,Fatal
2006,KWP Poznań,75-79,10,Fatal
2006,KWP Szczecin,75-79,5,Fatal
2006,KSP Warszawa,75-79,9,Fatal
2007,KWP Wrocław,75-79,5,Fatal
2007,KWP Bydgoszcz,75-79,8,Fatal
2007,KWP Lublin,75-79,3,Fatal
2007,KWP Gorzów Wlkp.,75-79,6,Fatal
2007,KWP Łódź,75-79,10,Fatal
2007,KWP Kraków,75-79,12,Fatal
2007,KWP Radom,75-79,8,Fatal
2007,KWP Opole,75-79,3,Fatal
2007,KWP Rzeszów,75-79,2,Fatal
2007,KWP Białystok,75-79,4,Fatal
2007,KWP Gdańsk,75-79,8,Fatal
2007,KWP Katowice,75-79,10,Fatal
2007,KWP Kielce,75-79,2,Fatal
2007,KWP Olsztyn,75-79,5,Fatal
2007,KWP Poznań,75-79,8,Fatal
2007,KWP Szczecin,75-79,5,Fatal
2007,KSP Warszawa,75-79,4,Fatal
2008,KWP Wrocław,75-79,4,Fatal
2008,KWP Bydgoszcz,75-79,4,Fatal
2008,KWP Lublin,75-79,8,Fatal
2008,KWP Gorzów Wlkp.,75-79,3,Fatal
2008,KWP Łódź,75-79,13,Fatal
2008,KWP Kraków,75-79,8,Fatal
2008,KWP Radom,75-79,13,Fatal
2008,KWP Opole,75-79,2,Fatal
2008,KWP Rzeszów,75-79,4,Fatal
2008,KWP Białystok,75-79,7,Fatal
2008,KWP Gdańsk,75-79,8,Fatal
2008,KWP Katowice,75-79,9,Fatal
2008,KWP Kielce,75-79,2,Fatal
2008,KWP Olsztyn,75-79,6,Fatal
2008,KWP Poznań,75-79,7,Fatal
2008,KWP Szczecin,75-79,9,Fatal
2008,KSP Warszawa,75-79,6,Fatal
2009,KWP Wrocław,75-79,6,Fatal
2009,KWP Bydgoszcz,75-79,5,Fatal
2009,KWP Lublin,75-79,4,Fatal
2009,KWP Gorzów Wlkp.,75-79,4,Fatal
2009,KWP Łódź,75-79,8,Fatal
2009,KWP Kraków,75-79,10,Fatal
2009,KWP Radom,75-79,9,Fatal
2009,KWP Opole,75-79,2,Fatal
2009,KWP Rzeszów,75-79,5,Fatal
2009,KWP Białystok,75-79,3,Fatal
2009,KWP Gdańsk,75-79,4,Fatal
2009,KWP Katowice,75-79,17,Fatal
2009,KWP Kielce,75-79,2,Fatal
2009,KWP Olsztyn,75-79,4,Fatal
2009,KWP Poznań,75-79,9,Fatal
2009,KWP Szczecin,75-79,4,Fatal
2009,KSP Warszawa,75-79,10,Fatal
2010,KWP Wrocław,75-79,8,Fatal
2010,KWP Bydgoszcz,75-79,0,Fatal
2010,KWP Lublin,75-79,14,Fatal
2010,KWP Gorzów Wlkp.,75-79,5,Fatal
2010,KWP Łódź,75-79,2,Fatal
2010,KWP Kraków,75-79,13,Fatal
2010,KWP Radom,75-79,8,Fatal
2010,KWP Opole,75-79,2,Fatal
2010,KWP Rzeszów,75-79,1,Fatal
2010,KWP Białystok,75-79,4,Fatal
2010,KWP Gdańsk,75-79,4,Fatal
2010,KWP Katowice,75-79,12,Fatal
2010,KWP Kielce,75-79,6,Fatal
2010,KWP Olsztyn,75-79,7,Fatal
2010,KWP Poznań,75-79,7,Fatal
2010,KWP Szczecin,75-79,7,Fatal
2010,KSP Warszawa,75-79,5,Fatal
2011,KWP Wrocław,75-79,4,Fatal
2011,KWP Bydgoszcz,75-79,10,Fatal
2011,KWP Lublin,75-79,8,Fatal
2011,KWP Gorzów Wlkp.,75-79,0,Fatal
2011,KWP Łódź,75-79,13,Fatal
2011,KWP Kraków,75-79,6,Fatal
2011,KWP Radom,75-79,6,Fatal
2011,KWP Opole,75-79,0,Fatal
2011,KWP Rzeszów,75-79,3,Fatal
2011,KWP Białystok,75-79,6,Fatal
2011,KWP Gdańsk,75-79,9,Fatal
2011,KWP Katowice,75-79,8,Fatal
2011,KWP Kielce,75-79,2,Fatal
2011,KWP Olsztyn,75-79,6,Fatal
2011,KWP Poznań,75-79,9,Fatal
2011,KWP Szczecin,75-79,4,Fatal
2011,KSP Warszawa,75-79,6,Fatal
2012,KWP Wrocław,75-79,4,Fatal
2012,KWP Bydgoszcz,75-79,9,Fatal
2012,KWP Lublin,75-79,8,Fatal
2012,KWP Gorzów Wlkp.,75-79,4,Fatal
2012,KWP Łódź,75-79,8,Fatal
2012,KWP Kraków,75-79,10,Fatal
2012,KWP Radom,75-79,9,Fatal
2012,KWP Opole,75-79,6,Fatal
2012,KWP Rzeszów,75-79,5,Fatal
2012,KWP Białystok,75-79,2,Fatal
2012,KWP Gdańsk,75-79,6,Fatal
2012,KWP Katowice,75-79,14,Fatal
2012,KWP Kielce,75-79,6,Fatal
2012,KWP Olsztyn,75-79,7,Fatal
2012,KWP Poznań,75-79,11,Fatal
2012,KWP Szczecin,75-79,3,Fatal
2012,KSP Warszawa,75-79,8,Fatal
1999,KWP Wrocław,80-84,2,Fatal
1999,KWP Bydgoszcz,80-84,2,Fatal
1999,KWP Lublin,80-84,6,Fatal
1999,KWP Gorzów Wlkp.,80-84,1,Fatal
1999,KWP Łódź,80-84,5,Fatal
1999,KWP Kraków,80-84,3,Fatal
1999,KWP Radom,80-84,6,Fatal
1999,KWP Opole,80-84,1,Fatal
1999,KWP Rzeszów,80-84,0,Fatal
1999,KWP Białystok,80-84,2,Fatal
1999,KWP Gdańsk,80-84,4,Fatal
1999,KWP Katowice,80-84,6,Fatal
1999,KWP Kielce,80-84,4,Fatal
1999,KWP Olsztyn,80-84,3,Fatal
1999,KWP Poznań,80-84,6,Fatal
1999,KWP Szczecin,80-84,3,Fatal
1999,KSP Warszawa,80-84,2,Fatal
2000,KWP Wrocław,80-84,5,Fatal
2000,KWP Bydgoszcz,80-84,5,Fatal
2000,KWP Lublin,80-84,2,Fatal
2000,KWP Gorzów Wlkp.,80-84,0,Fatal
2000,KWP Łódź,80-84,8,Fatal
2000,KWP Kraków,80-84,6,Fatal
2000,KWP Radom,80-84,3,Fatal
2000,KWP Opole,80-84,1,Fatal
2000,KWP Rzeszów,80-84,3,Fatal
2000,KWP Białystok,80-84,1,Fatal
2000,KWP Gdańsk,80-84,1,Fatal
2000,KWP Katowice,80-84,6,Fatal
